uei,district_norm,state,issue_date,label,latitude,longitude,n_missing_features,rain_prev_3d_mm,rain_prev_7d_mm,rain_prev_14d_mm,et0_prev_7d_mm,forecast_rain_0_24h_mm,forecast_rain_24_48h_mm,river_discharge_current_m3s,river_discharge_change_pct,elevation_m,slope_proxy_pct,historical_flood_event_count_district,historical_flood_years_count,distance_to_nearest_recorded_flood_event_km,days_since_last_recorded_flood
UEI-IMD-FL-2019-0144,ayodhya,Uttar Pradesh,2019-02-21,1,21.63333,86.6,0,0.0,10.0,11.3,28.68,0.0,0.0,3.62,21.9,53.0,1.712,51,31,0.0,178.0
UEI-IMD-FL-2019-0144,amethi,Uttar Pradesh,2019-02-21,1,26.15696,81.80519,0,0.0,5.8999999999999995,12.600000000000001,19.990000000000002,0.0,0.0,0.16,33.3,104.0,0.27,28,15,0.0,178.0
UEI-IMD-FL-2019-0144,basti,Uttar Pradesh,2019-02-21,1,20.25185,84.38419,0,0.0,2.6,2.8000000000000003,33.150000000000006,0.0,0.0,0.16,0.0,636.0,5.045,51,28,0.0,192.0
UEI-IMD-FL-2019-0144,bara banki,Uttar Pradesh,2019-02-21,1,26.92384,81.17927,0,0.0,19.700000000000003,46.2,19.139999999999997,0.0,0.0,0.25,0.0,122.0,0.631,59,31,0.0,178.0
UEI-IMD-FL-2019-0144,balrampur,Uttar Pradesh,2019-02-21,1,19.93878,83.204,0,0.0,0.8999999999999999,1.6,32.82,0.0,0.2,0.28,-9.7,263.0,0.811,32,20,0.0,30.0
UEI-IMD-FL-2019-0144,bahraich,Uttar Pradesh,2019-02-21,1,27.57429,81.59474,0,0.1,23.800000000000004,53.0,19.860000000000003,0.0,0.0,0.41,10.8,128.0,0.27,69,37,0.0,30.0
UEI-IMD-FL-2019-0144,ayodhya,Uttar Pradesh,2019-02-21,1,21.63333,86.6,0,0.0,10.0,11.3,28.68,0.0,0.0,3.62,21.9,53.0,1.712,51,31,0.0,178.0
UEI-IMD-FL-2019-0103,chandrapur,Maharashtra,2019-04-08,1,19.95076,79.29523,0,0.0,0.2,0.2,48.379999999999995,0.0,0.0,0.09,0.0,184.0,1.261,52,31,0.0,88.0
UEI-IMD-FL-2019-0117,amritsar,Punjab,2019-04-16,1,31.62234,74.87534,0,0.2,0.2,0.6000000000000001,36.6,23.9,3.8,1.09,73.0,246.0,1.171,45,29,0.0,97.0
UEI-IMD-FL-2019-0117,bathinda,Punjab,2019-04-16,1,30.20747,74.93893,0,0.1,0.1,0.7999999999999999,46.43,5.4,0.0,0.63,950.0,223.0,1.532,38,23,0.0,97.0
UEI-IMD-FL-2019-0117,barnala,Punjab,2019-04-16,1,30.37451,75.5487,0,0.0,0.0,0.9,42.790000000000006,14.8,0.0,0.34,466.7,237.0,0.541,20,14,0.0,97.0
UEI-IMD-FL-2019-0041,dharwad,Karnataka,2019-05-07,1,15.46005,75.00778,0,0.0,0.6,5.8,42.18,2.5,0.0,0.22,0.0,728.0,1.712,41,26,0.0,214.0
UEI-IMD-FL-2019-0041,belagavi,Karnataka,2019-05-07,1,15.85212,74.50447,0,0.0,0.6,4.8,41.54,0.5,0.0,0.31,-29.5,762.0,1.441,46,27,0.0,119.0
UEI-IMD-FL-2019-0166,anantnag,Jammu & Kashmir,2019-05-12,1,33.73068,75.15418,0,10.0,11.899999999999999,68.5,30.67,1.7,12.0,4.9,-10.4,1602.0,8.108,30,19,0.0,690.0
UEI-IMD-FL-2019-0034,ballari,Karnataka,2019-05-20,1,15.14205,76.92398,0,0.1,0.1,0.1,53.31,0.9,0.9,0.31,0.0,454.0,0.721,46,27,0.0,440.0
UEI-IMD-FL-2019-0140,dhalai,Tripura,2019-05-23,1,24.60117,92.84785,0,4.7,19.3,39.4,26.23,26.2,39.5,18.45,5.2,32.0,0.631,21,14,0.0,139.0
UEI-IMD-FL-2019-0151,chamoli,Uttarakhand,2019-06-07,1,30.40271,79.33303,0,0.2,2.9,3.1,38.92,0.0,0.0,35.31,1.0,1102.0,40.18,24,17,0.0,121.0
UEI-IMD-FL-2019-0156,chamoli,Uttarakhand,2019-06-08,1,30.40271,79.33303,0,0.0,2.9,3.1,38.19,0.0,0.0,34.73,-0.2,1102.0,40.18,25,17,0.0,11.0
UEI-IMD-FL-2019-0124,bundi,Rajasthan,2019-07-07,1,21.78062,83.91393,0,107.3,220.6,245.29999999999998,18.81,15.3,8.3,11.88,31.0,205.0,1.351,21,17,0.0,319.0
UEI-IMD-FL-2019-0019,amreli,Gujarat,2019-07-07,1,21.59983,71.21169,1,3.9,5.699999999999999,30.500000000000004,30.089999999999996,0.1,0.0,0.02,,123.0,0.721,34,24,0.0,180.0
UEI-IMD-FL-2019-0019,bhavnagar,Gujarat,2019-07-07,1,21.76287,72.15331,0,14.1,21.0,122.6,25.029999999999998,0.6,0.0,3.53,-9.0,23.0,1.171,34,24,0.0,179.0
UEI-IMD-FL-2019-0016,bastar,Chhattisgarh,2019-07-08,1,23.23142,80.60603,0,134.0,230.29999999999998,252.49999999999997,16.37,106.4,3.4,7.3,3742.1,583.0,4.234,9,9,0.0,1131.0
UEI-IMD-FL-2019-0043,belagavi,Karnataka,2019-07-08,1,15.85212,74.50447,0,53.2,79.9,163.5,17.080000000000002,24.7,19.3,3.07,22.8,762.0,1.441,47,27,0.0,61.0
UEI-IMD-FL-2019-0159,cooch behar,West Bengal,2019-07-13,1,26.32539,89.44508,0,234.5,436.1,519.0,12.479999999999999,58.6,83.5,2279.34,316.5,49.0,0.541,30,23,0.0,383.0
UEI-IMD-FL-2019-0141,dhalai,Tripura,2019-07-14,1,24.60117,92.84785,0,52.3,237.8,365.00000000000006,13.71,13.8,3.0,47.53,14.1,32.0,0.631,22,14,0.0,51.0
UEI-IMD-FL-2019-0006,darbhanga,Bihar,2019-07-14,1,26.15216,85.89707,0,118.10000000000001,229.10000000000002,244.8,13.98,4.8,3.9,1.31,167.3,51.0,0.18,60,37,0.0,185.0
UEI-IMD-FL-2019-0060,alappuzha,Kerala,2019-07-17,1,9.49004,76.3264,0,35.400000000000006,59.2,95.3,21.950000000000003,18.6,71.9,1.94,44.8,7.0,0.631,93,37,0.0,187.0
UEI-IMD-FL-2019-0007,darbhanga,Bihar,2019-07-21,1,26.15216,85.89707,0,18.0,55.599999999999994,284.7,30.939999999999998,8.9,14.5,0.7,-46.6,51.0,0.18,61,37,0.0,11.0
UEI-IMD-FL-2019-0120,bundi,Rajasthan,2019-07-24,1,21.78062,83.91393,0,9.3,52.199999999999996,76.8,32.699999999999996,19.2,15.6,11.16,-8.6,205.0,1.351,22,18,0.0,16.0
UEI-IMD-FL-2019-0120,dholpur,Rajasthan,2019-07-24,1,20.70376,84.48351,0,3.3,36.6,60.00000000000001,32.02,38.6,6.6,465.66,1.6,84.0,0.991,18,14,0.0,1463.0
UEI-IMD-FL-2019-0120,baran,Rajasthan,2019-07-24,1,20.40714,85.83496,0,1.7000000000000002,40.49999999999999,76.4,32.75,16.6,17.8,5.43,-32.8,27.0,0.541,22,15,0.0,318.0
UEI-IMD-FL-2019-0121,bundi,Rajasthan,2019-07-30,1,21.78062,83.91393,0,41.0,86.30000000000001,134.7,20.630000000000003,11.8,6.4,39.93,288.8,205.0,1.351,23,18,0.0,11.0
UEI-IMD-FL-2019-0152,chamoli,Uttarakhand,2019-08-07,1,30.40271,79.33303,0,87.19999999999999,115.19999999999999,237.0,19.14,5.4,36.4,266.92,-0.5,1102.0,40.18,26,17,0.0,59.0
UEI-IMD-FL-2019-0086,bhopal,Madhya Pradesh,2019-08-08,1,23.25469,77.40289,0,89.2,163.7,459.1000000000001,16.46,7.8,2.1,2.58,-33.7,525.0,1.982,39,21,0.0,387.0
UEI-IMD-FL-2019-0083,alirajpur,Madhya Pradesh,2019-08-12,1,22.30393,74.35568,0,217.4,557.7,662.6,16.040000000000003,0.4,12.7,34.24,41.3,292.0,1.802,10,9,0.0,4760.0
UEI-IMD-FL-2019-0083,burhanpur,Madhya Pradesh,2019-08-12,1,21.30868,76.23026,0,66.3,170.9,268.90000000000003,19.200000000000003,2.3,17.0,861.98,105.4,249.0,1.892,15,14,0.0,248.0
UEI-IMD-FL-2019-0125,bundi,Rajasthan,2019-08-13,1,21.78062,83.91393,0,59.5,212.2,278.09999999999997,22.189999999999998,39.6,1.3,157.12,202.3,205.0,1.351,24,18,0.0,13.0
UEI-IMD-FL-2019-0126,bundi,Rajasthan,2019-08-15,1,21.78062,83.91393,0,125.69999999999999,239.70000000000002,328.70000000000005,19.82,2.8,5.1,180.13,68.5,205.0,1.351,25,18,0.0,11.0
UEI-IMD-FL-2019-0126,ajmer,Rajasthan,2019-08-15,1,26.4521,74.63867,0,4.9,29.799999999999997,116.10000000000001,24.330000000000002,63.2,182.1,2.24,151.7,482.0,10.27,38,28,0.0,219.0
UEI-IMD-FL-2019-0126,alwar,Rajasthan,2019-08-15,1,27.56246,76.625,0,20.4,33.8,100.2,27.950000000000003,12.5,15.5,5.05,104.5,272.0,0.631,34,24,0.0,413.0
UEI-IMD-FL-2019-0126,baran,Rajasthan,2019-08-15,1,20.40714,85.83496,0,82.19999999999999,98.19999999999999,183.5,24.269999999999996,5.6,12.3,22.44,18.1,27.0,0.541,23,16,0.0,21.0
UEI-IMD-FL-2019-0126,bhilwara,Rajasthan,2019-08-15,1,25.34707,74.64081,0,19.8,74.89999999999999,190.4,20.65,91.4,7.5,2.67,30.2,419.0,0.901,22,18,0.0,1485.0
UEI-IMD-FL-2019-0029,bilaspur,Himachal Pradesh,2019-08-16,1,31.33027,76.75663,0,22.4,72.1,150.99999999999997,21.59,64.5,178.7,5.24,34.0,506.0,14.054,56,28,0.0,728.0
UEI-IMD-FL-2019-0029,chamba,Himachal Pradesh,2019-08-16,1,32.55531,76.12647,0,77.6,140.3,201.10000000000002,18.77,89.5,29.8,10.61,16.7,946.0,24.685,62,28,0.0,434.0
UEI-IMD-FL-2019-0084,bhopal,Madhya Pradesh,2019-08-17,1,23.25469,77.40289,0,113.0,142.89999999999998,327.7,19.83,13.4,7.5,3.05,56.4,525.0,1.982,40,22,0.0,11.0
UEI-IMD-FL-2019-0154,dehradun,Uttarakhand,2019-08-17,1,30.32443,78.03392,0,21.700000000000003,55.099999999999994,159.1,22.07,58.4,6.6,11.82,166.8,660.0,2.072,21,13,0.0,283.0
UEI-IMD-FL-2019-0068,alappuzha,Kerala,2019-08-18,1,9.49004,76.3264,0,23.599999999999998,179.9,340.20000000000005,15.16,9.0,9.2,4.7,-1.9,7.0,0.631,94,37,0.0,31.0
UEI-IMD-FL-2019-0101,akola,Maharashtra,2019-09-07,1,20.70957,76.9981,0,23.3,78.69999999999999,197.99999999999997,21.52,10.1,15.5,1.67,-13.9,285.0,0.36,49,32,0.0,240.0
UEI-IMD-FL-2019-0128,bhilwara,Rajasthan,2019-09-12,1,25.34707,74.64081,0,10.5,51.1,97.49999999999999,23.669999999999998,2.3,4.5,0.73,-38.7,419.0,0.901,23,19,0.0,27.0
UEI-IMD-FL-2019-0129,dholpur,Rajasthan,2019-09-15,1,20.70376,84.48351,0,33.699999999999996,82.0,275.3,19.41,1.6,0.5,13613.44,-32.5,84.0,0.991,19,15,0.0,52.0
UEI-IMD-FL-2019-0129,bundi,Rajasthan,2019-09-15,1,21.78062,83.91393,0,30.6,107.4,277.70000000000005,19.76,4.5,7.0,292.76,30.7,205.0,1.351,26,18,0.0,30.0
UEI-IMD-FL-2019-0129,baran,Rajasthan,2019-09-15,1,20.40714,85.83496,0,8.5,37.3,139.70000000000002,21.64,4.1,2.6,23.38,-13.4,27.0,0.541,24,16,0.0,30.0
UEI-IMD-FL-2019-0010,arwal,Bihar,2019-09-16,1,25.24281,84.66571,0,34.3,98.0,122.9,23.61,15.1,0.9,3.24,12.5,78.0,0.18,32,21,0.0,249.0
UEI-IMD-FL-2019-0010,bhojpur,Bihar,2019-09-16,1,21.65118,84.40641,0,13.2,47.8,225.40000000000003,20.83,1.3,3.9,26.1,15.7,279.0,2.703,46,30,0.0,218.0
UEI-IMD-FL-2019-0011,bhojpur,Bihar,2019-09-17,1,21.65118,84.40641,0,18.0,52.5,221.40000000000003,20.17,3.9,0.9,25.85,17.4,279.0,2.703,47,30,0.0,11.0
UEI-IMD-FL-2019-0044,ballari,Karnataka,2019-09-22,1,15.14205,76.92398,0,11.1,38.4,46.1,29.48,9.4,23.5,0.58,61.1,454.0,0.721,47,28,0.0,124.0
UEI-IMD-FL-2019-0107,akola,Maharashtra,2019-09-22,1,20.70957,76.9981,0,46.8,87.8,144.4,21.14,9.0,2.9,1.38,-18.8,285.0,0.36,50,32,0.0,14.0
UEI-IMD-FL-2019-0044,dharwad,Karnataka,2019-09-22,1,15.46005,75.00778,0,20.3,49.099999999999994,74.1,20.159999999999997,0.4,12.1,0.4,21.2,728.0,1.712,42,27,0.0,137.0
UEI-IMD-FL-2019-0116,baleshwar,Odisha,2019-09-22,1,21.49266,86.93348,0,6.299999999999999,16.3,87.39999999999998,29.86,14.6,25.0,199.91,-33.1,20.0,1.171,48,29,0.0,404.0
UEI-IMD-FL-2019-0116,bhadrak,Odisha,2019-09-22,1,21.05447,86.5156,0,16.9,29.799999999999997,107.60000000000002,25.46,16.9,20.5,4.6,-37.2,17.0,0.36,29,18,0.0,404.0
UEI-IMD-FL-2019-0145,bara banki,Uttar Pradesh,2019-09-25,1,26.92384,81.17927,0,26.900000000000002,98.5,213.8,16.249999999999996,16.5,100.8,1.96,11.4,122.0,0.631,60,32,0.0,215.0
UEI-IMD-FL-2019-0145,ballia,Uttar Pradesh,2019-09-25,1,25.42139,86.31445,0,41.7,62.99999999999999,157.20000000000002,23.65,22.6,47.6,1.13,3.7,43.0,0.45,58,34,0.0,381.0
UEI-IMD-FL-2019-0145,deoria,Uttar Pradesh,2019-09-25,1,26.50167,83.77936,0,29.8,79.10000000000001,222.39999999999998,16.95,41.2,73.3,1.84,-19.3,77.0,0.09,48,29,0.0,899.0
UEI-IMD-FL-2019-0157,dehradun,Uttarakhand,2019-09-26,1,30.32443,78.03392,0,4.199999999999999,17.3,80.8,23.819999999999997,8.1,18.3,2.34,24.5,660.0,2.072,22,14,0.0,39.0
UEI-IMD-FL-2019-0012,gopalganj,Bihar,2019-09-27,1,26.46734,84.44041,0,86.69999999999999,122.39999999999999,236.89999999999998,17.62,256.7,71.6,1.56,2.0,73.0,0.45,45,31,0.0,689.0
UEI-IMD-FL-2019-0012,bhojpur,Bihar,2019-09-27,1,21.65118,84.40641,0,30.599999999999998,50.2,77.10000000000001,21.950000000000003,37.7,26.6,21.49,-9.6,279.0,2.703,48,30,0.0,11.0
UEI-IMD-FL-2019-0012,begusarai,Bihar,2019-09-27,1,25.41853,86.13389,0,52.5,87.3,159.6,19.860000000000003,153.3,132.3,3.09,317.6,45.0,0.18,48,30,0.0,229.0
UEI-IMD-FL-2019-0013,bhagalpur,Bihar,2019-09-29,1,25.24446,86.97183,0,207.7,266.0,316.7,13.280000000000001,36.2,3.8,127.53,433.8,51.0,1.532,52,33,0.0,262.0
UEI-IMD-FL-2019-0002,baksa,Assam,2019-10-06,1,28.7643,78.00321,0,1.2,7.6,39.49999999999999,23.82,0.0,0.0,0.15,-21.1,217.0,0.541,29,18,0.0,1204.0
UEI-IMD-FL-2019-0002,barpeta,Assam,2019-10-06,1,26.32293,91.00632,0,10.8,130.5,238.79999999999998,17.41,11.4,17.4,22.5,-20.3,46.0,0.36,93,38,0.0,271.0
UEI-IMD-FL-2019-0002,biswanath,Assam,2019-10-06,1,26.72577,93.14659,0,17.2,45.00000000000001,107.8,17.17,13.2,5.0,1.88,-27.7,81.0,0.541,30,20,0.0,271.0
UEI-IMD-FL-2019-0002,bongaigaon,Assam,2019-10-06,1,26.47703,90.55815,0,11.5,117.5,231.1,16.82,12.5,17.6,2.53,-3.8,59.0,0.36,54,30,0.0,728.0
UEI-IMD-FL-2019-0002,chirang,Assam,2019-10-06,1,29.87368,79.81931,0,2.1,24.900000000000002,51.7,22.05,0.0,1.9,6.52,-24.5,1202.0,33.243,34,20,0.0,271.0
UEI-IMD-FL-2019-0002,darrang,Assam,2019-10-06,1,26.63333,92.8,0,14.3,46.39999999999999,130.5,17.9,8.4,13.2,12940.96,-22.0,70.0,0.36,83,42,0.0,271.0
UEI-IMD-FL-2019-0002,dhemaji,Assam,2019-10-06,1,27.48333,94.58333,0,7.1000000000000005,26.4,113.0,19.189999999999998,13.0,9.1,8.18,-31.5,109.0,1.081,134,36,0.0,271.0
UEI-IMD-FL-2019-0002,dhubri,Assam,2019-10-06,1,26.01856,89.98564,0,14.0,74.8,174.9,17.450000000000003,7.6,16.4,19097.54,-21.7,34.0,0.901,78,38,0.0,728.0
UEI-IMD-FL-2019-0066,alappuzha,Kerala,2019-10-07,1,9.49004,76.3264,0,13.1,46.300000000000004,154.39999999999998,25.42,2.4,5.5,1.82,-19.5,7.0,0.631,95,37,0.0,49.0
UEI-IMD-FL-2019-0042,ballari,Karnataka,2019-10-07,1,15.14205,76.92398,0,35.1,50.3,144.3,28.999999999999993,6.4,6.5,1.4,86.7,454.0,0.721,48,28,0.0,14.0
UEI-IMD-FL-2019-0021,ahmedabad,Gujarat,2019-10-07,1,23.02579,72.58727,0,6.0,79.5,215.30000000000004,23.78,0.2,0.4,1.52,-85.7,53.0,0.631,46,29,0.0,451.0
UEI-IMD-FL-2019-0047,ballari,Karnataka,2019-10-18,1,15.14205,76.92398,0,24.9,39.9,98.69999999999999,24.740000000000002,10.1,11.4,2.0,-28.6,454.0,0.721,49,28,0.0,11.0
UEI-IMD-FL-2019-0047,dharwad,Karnataka,2019-10-18,1,15.46005,75.00778,0,7.1,24.4,73.39999999999999,23.740000000000002,12.7,14.2,1.38,84.0,728.0,1.712,43,27,0.0,25.0
UEI-IMD-FL-2019-0047,davangere,Karnataka,2019-10-18,1,14.46693,75.92694,0,15.7,38.2,122.49999999999999,26.310000000000002,5.0,20.8,0.24,-47.8,588.0,0.901,21,15,0.0,1478.0
UEI-IMD-FL-2019-0047,belagavi,Karnataka,2019-10-18,1,15.85212,74.50447,0,16.3,51.3,122.00000000000001,23.529999999999998,19.6,20.2,4.04,-26.0,762.0,1.441,48,27,0.0,101.0
UEI-IMD-FL-2019-0074,alappuzha,Kerala,2019-10-20,1,9.49004,76.3264,0,36.9,90.7,132.1,22.84,47.4,14.2,3.51,147.2,7.0,0.631,96,37,0.0,12.0
UEI-IMD-FL-2019-0004,buxar,Bihar,2019-11-06,1,25.57548,83.98043,0,0.0,0.1,0.1,23.69,0.0,0.0,0.08,-69.2,68.0,1.441,35,22,0.0,269.0
UEI-IMD-FL-2019-0067,alappuzha,Kerala,2019-11-07,1,9.49004,76.3264,0,13.1,60.6,283.19999999999993,24.32,2.2,5.4,2.83,-33.9,7.0,0.631,97,37,0.0,17.0
UEI-IMD-FL-2019-0115,balangir,Odisha,2019-11-07,1,20.70419,83.49029,0,0.1,5.1,60.9,25.880000000000003,0.0,0.3,0.75,-23.5,188.0,0.721,19,13,0.0,450.0
UEI-IMD-FL-2019-0115,baleshwar,Odisha,2019-11-07,1,21.49266,86.93348,0,0.0,1.6,78.5,24.98,42.9,119.5,115.41,-39.8,20.0,1.171,49,30,0.0,45.0
UEI-IMD-FL-2019-0115,bargarh,Odisha,2019-11-07,1,21.33348,83.61905,0,0.2,0.2,69.30000000000001,26.230000000000004,0.0,0.2,0.87,-23.7,178.0,1.171,28,19,0.0,450.0
UEI-IMD-FL-2019-0115,deogarh,Odisha,2019-11-07,1,21.53827,84.73337,0,0.0,0.2,165.2,25.58,0.0,0.0,3.4,-38.4,215.0,6.577,17,12,0.0,450.0
UEI-IMD-FL-2019-0115,dhenkanal,Odisha,2019-11-07,1,20.65744,85.59693,0,0.0,3.0,120.1,24.79,1.3,0.8,0.6,-40.6,73.0,3.333,24,17,0.0,450.0
UEI-IMD-FL-2019-0115,bhadrak,Odisha,2019-11-07,1,21.05447,86.5156,0,0.0,1.2000000000000002,89.8,24.37,37.6,80.3,1.97,-43.1,17.0,0.36,30,19,0.0,45.0
UEI-IMD-FL-2019-0115,cuttack,Odisha,2019-11-07,1,20.46497,85.87927,0,0.0,3.3,94.89999999999999,24.58,6.8,4.8,2097.94,-45.3,27.0,0.18,54,30,0.0,450.0
UEI-IMD-FL-2019-0005,araria,Bihar,2019-12-06,1,26.14934,87.51323,0,0.0,0.0,0.0,20.23,0.0,0.0,11.91,-11.4,53.0,0.36,42,24,0.0,759.0
UEI-IMD-FL-2019-0005,darbhanga,Bihar,2019-12-06,1,26.15216,85.89707,0,0.0,0.0,0.0,20.33,0.0,0.0,0.2,-13.0,51.0,0.18,62,37,0.0,137.0
UEI-IMD-FL-2019-0153,bageshwar,Uttarakhand,2019-12-07,1,29.83738,79.77161,0,0.0,0.0,2.1,16.349999999999998,0.0,0.0,0.25,0.0,885.0,14.865,9,6,0.0,3398.0
UEI-IMD-FL-2019-0153,chamoli,Uttarakhand,2019-12-07,1,30.40271,79.33303,0,0.0,0.0,3.0000000000000004,16.740000000000002,0.0,0.0,41.17,-9.0,1102.0,40.18,27,17,0.0,121.0
UEI-IMD-FL-2020-0075,ahmednagar,Maharashtra,2020-01-02,1,23.59893,72.96602,0,0.0,0.0,0.0,25.810000000000002,0.0,0.0,0.03,-50.0,145.0,2.432,29,20,0.0,1280.0
UEI-IMD-FL-2020-0075,dharashiv,Maharashtra,2020-01-02,1,18.18158,76.03889,0,3.5,9.2,9.3,21.919999999999998,0.1,0.0,0.08,0.0,665.0,2.072,29,23,0.0,500.0
UEI-IMD-FL-2020-0075,aurangabad,Maharashtra,2020-01-02,1,19.87757,75.34226,0,0.7,2.1,6.1,22.48,0.0,0.0,0.75,-3.8,587.0,0.631,74,41,0.0,500.0
UEI-IMD-FL-2020-0037,belagavi,Karnataka,2020-01-03,1,15.85212,74.50447,0,0.1,0.4,2.7000000000000006,24.75,0.0,0.0,0.49,-22.2,762.0,1.441,49,27,0.0,76.0
UEI-IMD-FL-2020-0037,ballari,Karnataka,2020-01-03,1,15.14205,76.92398,0,1.0,1.0,1.2000000000000002,25.610000000000003,0.1,2.4,0.25,-3.8,454.0,0.721,50,28,0.0,76.0
UEI-IMD-FL-2020-0037,bijapur,Karnataka,2020-01-03,1,16.82442,75.71537,0,0.8999999999999999,2.5,4.9,24.89,0.0,0.1,0.02,0.0,599.0,0.991,25,17,0.0,838.0
UEI-IMD-FL-2020-0037,dharwad,Karnataka,2020-01-03,1,15.46005,75.00778,0,0.8999999999999999,1.5,1.6,26.57,0.0,0.0,0.23,-8.0,728.0,1.712,44,27,0.0,76.0
UEI-IMD-FL-2020-0037,davangere,Karnataka,2020-01-03,1,14.46693,75.92694,1,1.3,1.5,1.5,27.82,0.0,0.0,0.0,,588.0,0.901,22,16,0.0,76.0
UEI-IMD-FL-2020-0037,chitradurga,Karnataka,2020-01-03,1,14.22262,76.40038,1,1.7000000000000002,1.7000000000000002,1.7000000000000002,24.82,0.0,0.0,0.0,,738.0,1.892,27,18,0.0,455.0
UEI-IMD-FL-2020-0038,davangere,Karnataka,2020-01-04,1,14.46693,75.92694,1,0.8,1.3,1.5,27.97,0.0,1.6,0.0,,588.0,0.901,23,17,0.0,11.0
UEI-IMD-FL-2020-0038,dharwad,Karnataka,2020-01-04,1,15.46005,75.00778,0,0.8999999999999999,1.2,1.6,26.67,0.0,0.8,0.23,-8.0,728.0,1.712,45,28,0.0,11.0
UEI-IMD-FL-2020-0038,bijapur,Karnataka,2020-01-04,1,16.82442,75.71537,0,0.8999999999999999,1.7,4.9,26.34,0.1,0.0,0.02,0.0,599.0,0.991,26,18,0.0,11.0
UEI-IMD-FL-2020-0038,ballari,Karnataka,2020-01-04,1,15.14205,76.92398,0,1.4,1.5,1.7000000000000002,25.65,2.4,2.4,0.23,-11.5,454.0,0.721,51,29,0.0,11.0
UEI-IMD-FL-2020-0038,belagavi,Karnataka,2020-01-04,1,15.85212,74.50447,0,0.1,0.30000000000000004,2.7,25.580000000000002,0.0,0.0,0.49,-19.7,762.0,1.441,50,28,0.0,11.0
UEI-IMD-FL-2020-0038,chitradurga,Karnataka,2020-01-04,1,14.22262,76.40038,1,1.6,1.8000000000000003,1.8000000000000003,25.15,0.0,2.3,0.0,,738.0,1.892,28,19,0.0,11.0
UEI-IMD-FL-2020-0039,belagavi,Karnataka,2020-01-05,1,15.85212,74.50447,0,0.1,0.30000000000000004,2.7,26.060000000000002,0.0,3.1,0.47,-19.0,762.0,1.441,51,28,0.0,11.0
UEI-IMD-FL-2020-0039,ballari,Karnataka,2020-01-05,1,15.14205,76.92398,0,1.4000000000000001,1.6,1.6,26.37,2.4,0.0,0.25,-3.8,454.0,0.721,52,29,0.0,11.0
UEI-IMD-FL-2020-0039,bijapur,Karnataka,2020-01-05,1,16.82442,75.71537,0,0.7,1.5,4.9,28.24,0.0,0.5,0.03,50.0,599.0,0.991,27,18,0.0,11.0
UEI-IMD-FL-2020-0039,davangere,Karnataka,2020-01-05,1,14.46693,75.92694,1,0.3,1.3,1.5,28.12,1.6,2.6,0.0,,588.0,0.901,24,17,0.0,11.0
UEI-IMD-FL-2020-0039,dharwad,Karnataka,2020-01-05,1,15.46005,75.00778,0,0.6,1.2,1.6,27.66,0.8,0.5,0.25,0.0,728.0,1.712,46,28,0.0,11.0
UEI-IMD-FL-2020-0013,biswanath,Assam,2020-01-05,1,26.72577,93.14659,0,7.6,7.6,12.400000000000002,13.87,1.7,0.0,0.41,105.0,81.0,0.541,31,20,0.0,90.0
UEI-IMD-FL-2020-0013,barpeta,Assam,2020-01-05,1,26.32293,91.00632,0,6.3999999999999995,6.3999999999999995,12.1,18.34,0.8,0.0,1.12,0.0,46.0,0.36,94,38,0.0,90.0
UEI-IMD-FL-2020-0013,dhemaji,Assam,2020-01-05,1,27.48333,94.58333,0,13.1,13.1,18.4,12.75,0.7,0.0,1.84,26.9,109.0,1.081,135,36,0.0,90.0
UEI-IMD-FL-2020-0013,darrang,Assam,2020-01-05,1,26.63333,92.8,0,7.299999999999999,7.299999999999999,10.299999999999999,14.71,0.6,0.0,3302.7,-6.5,70.0,0.36,84,42,0.0,90.0
UEI-IMD-FL-2020-0013,chirang,Assam,2020-01-05,1,29.87368,79.81931,0,25.7,27.2,27.2,11.780000000000001,8.9,12.3,1.0,-2.9,1202.0,33.243,35,20,0.0,90.0
UEI-IMD-FL-2020-0013,dhubri,Assam,2020-01-05,1,26.01856,89.98564,0,4.9,5.000000000000001,7.4,15.560000000000002,0.1,0.0,3714.35,-11.9,34.0,0.901,79,39,0.0,90.0
UEI-IMD-FL-2020-0013,bongaigaon,Assam,2020-01-05,1,26.47703,90.55815,0,1.2999999999999998,1.2999999999999998,2.3,16.89,0.0,0.0,0.12,-14.3,59.0,0.36,55,31,0.0,90.0
UEI-IMD-FL-2020-0040,belagavi,Karnataka,2020-01-06,1,15.85212,74.50447,0,0.0,0.1,2.6999999999999997,26.77,3.1,0.2,0.47,-16.1,762.0,1.441,52,28,0.0,11.0
UEI-IMD-FL-2020-0040,ballari,Karnataka,2020-01-06,1,15.14205,76.92398,0,3.0,4.0,4.0,25.970000000000002,0.0,0.0,0.31,19.2,454.0,0.721,53,29,0.0,11.0
UEI-IMD-FL-2020-0040,davangere,Karnataka,2020-01-06,1,14.46693,75.92694,1,0.0,1.3,1.5,28.34,2.6,0.0,0.0,,588.0,0.901,25,17,0.0,11.0
UEI-IMD-FL-2020-0040,chitradurga,Karnataka,2020-01-06,1,14.22262,76.40038,1,0.1,1.8000000000000003,1.8000000000000003,26.559999999999995,2.2,0.0,0.0,,738.0,1.892,29,19,0.0,11.0
UEI-IMD-FL-2020-0014,chirang,Assam,2020-01-06,1,29.87368,79.81931,0,12.0,27.2,27.2,11.63,12.3,23.8,1.0,-1.0,1202.0,33.243,36,21,0.0,11.0
